序号,文献标题,摘要（前100字符）,处理时间,model_returned,response_id,latency_s,分类结果,分类理由,软件使用情况,应用领域,应用场景
2321,Restoring Mandibular Anatomy After Complex Trauma: Clinical Applications of a Statistical Shape Model,Background/Objectives: Restoration of mandibular anatomy following complex trauma remains challengin,2026-09-10 20:35:50,deepseek-flash,aec1881a-2f4d-4dfb-8cef-be2ba4a7299a,1.66,include,该文献为技术说明（technical note），属于口腔颌面外科范畴，使用了开源三维统计形状模型（MAGIC-SSM）进行下颌骨解剖重建与虚拟规划，符合非牙科专用3D软件的纳入标准，且文献类型与主题均符合要求。,MAGIC-SSM（开源、年龄与性别特异性的三维统计形状模型），用于重建下颌骨几何形态、参考对齐及距离映射分析,口腔颌面外科（下颌骨复杂创伤后重建）,诊断、虚拟手术规划、术后定量评估及患者特异性植入物的混合重建
2326,Video-based craniomaxillofacial disease screening system,"Craniomaxillofacial disease, which is common all over the world, is difficult to screen at early sta",2026-09-10 20:35:50,deepseek-flash,8f5b15b4-d38f-4019-86e0-e527a3d5ea3f,0.96,unsure,该文献涉及颅颌面疾病筛查，属于口腔颌面范畴，且提及三维重建，但摘要未明确说明使用了何种3D软件，无法判断是否为非牙科专用3D软件，故需进入全文复核。,无,无,无
2327,CBCT-based volumetric assessment of the maxillary sinus in temporomandibular disorder: Integration of morphometric analysis and classical machine learning classification,Objectives This study aims to determine the maxillary sinus volume and surface area values and their,2026-09-10 20:35:51,deepseek-flash,be6c63d1-f38b-43a9-a5dc-975586c1dda1,1.43,include,该研究属于口腔医学（颞下颌关节紊乱与上颌窦）范畴，明确使用了非牙科专用3D软件3D Slicer进行上颌窦体积和表面积的三维分析，为原创研究，符合纳入标准。,3D Slicer（version 5.6.2）——用于导入DICOM文件并自动计算上颌窦体积和表面积,口腔颌面放射学/颞下颌关节紊乱（TMD）,基于CBCT图像的上颌窦三维形态学定量分析（体积与表面积测量）及机器学习分类
2325,A micro-CT-integrated 3D simulation framework reveals fluid transport mechanisms and void dynamics in root canal biomaterials,A micro-CT-integrated three-dimensional simulation framework (3D-SALAM) was developed to address the,2026-09-10 20:35:51,deepseek-flash,0114ca4d-5aec-4b6d-9e45-87a61e335d38,1.81,unsure,该研究属于牙体牙髓（根管充填材料）领域，涉及micro-CT与计算流体动力学（CFD）的3D模拟框架，但摘要未明确提及所使用的具体3D软件名称，无法判断是否使用了非牙科专用3D软件（如CFD软件、网格处理软件等），需进入全文复核。,无,无,无
2329,Ideal placement of an implant considering the positional relationship to an opposing tooth in the first molar region: a three-dimensional finite element analysis,Background Excessive loading from the occlusion is known as a major pathological factor in implant f,2026-09-10 20:35:51,deepseek-flash,c7f6befa-1ad9-4548-a3bb-928b0e8ccf0d,1.03,unsure,该研究属于口腔种植领域的三维有限元分析，但摘要未明确说明所使用的软件名称，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等），需进入全文复核确认。,无,无,无
2330,Development of a Preliminary Diagnostic Tool for the Segmentation of Benign Jaw Lesions in CBCT Images Using nnU-Net v2: An Artificial Intelligence-Based Approach,Accurate segmentation of jaw lesions on cone beam computed tomography (CBCT) images is essential for,2026-09-10 20:35:51,deepseek-flash,93a340fa-cc49-4fe9-b093-bdb2905ff814,0.97,unsure,该研究属于口腔颌面放射领域，涉及3D分割建模，但摘要仅提及nnU-Net v2这一深度学习算法，未明确说明是否使用了非牙科专用3D软件（如3D Slicer、Mimics等）进行数据处理或分析，信息不足无法判断。,无,无,无
2328,Computational Evaluation of Stress Distribution in Endocrown-Restored Immature Mandibular Molars: A Finite Element Approach,Featured Application The proposed computational framework enables applied biomechanical assessment o,2026-09-10 20:35:51,deepseek-flash,b33469f9-8544-45b9-a1d1-fc21b4397f6c,1.36,unsure,该文献属于口腔医学（牙体牙髓/修复）领域，采用三维有限元分析，符合PCC中的P和文献类型要求，但摘要未明确说明所使用的有限元建模软件名称，无法判断是否为非牙科专用3D软件（如ANSYS、ABAQUS等），故需进入全文复核。,无,无,无
2332,Topology design and structural optimization of Co-Cr frameworks for implant-supported prostheses,Statement of problem. Cobalt chromium (Co-Cr) frameworks for complete arch implant-supported fixed d,2026-09-10 20:35:51,deepseek-flash,e7d2df41-3e36-4141-acce-122e7dcf5fe7,1.22,unsure,"该文献属于口腔医学（种植修复）范畴，涉及3D建模与拓扑优化，但摘要仅提及使用""dental CAD software""进行建模，未明确说明是否使用了非牙科专用3D软件（如FEA软件、拓扑优化工具等），信息不足无法判断。",无,无,无
2331,Association between diabetes and pulp stone prevalence and morphological characteristics: a CBCT-based retrospective study,"Background Pulp stones are a common manifestation of pulp calcification, and their formation may cor",2026-09-10 20:35:52,deepseek-flash,85481155-2cb3-4543-b1e6-6f8714f69aae,1.53,include,该研究属于口腔医学（牙体牙髓/放射）范畴，明确使用非牙科专用3D软件Mimics进行三维建模与定量测量，为原创研究，符合纳入标准。,Mimics软件——用于构建牙髓石三维模型并定量测量其体积（mm³）和表面积（mm²）,牙体牙髓病学/口腔放射学,牙髓石的三维建模与形态学定量测量，辅助临床开髓洞形预备及根管口定位
2335,Three-dimensional finite element analysis of two-implant-supported locator overdenture in different reinforced denture base designs under four loading conditions,Purpose This study used three-dimensional (3D) finite element analysis to compare the effect of diff,2026-09-10 20:35:52,deepseek-flash,5d9c0210-39e0-4759-b533-50250d495816,0.97,unsure,该研究属于口腔种植修复领域，采用三维有限元分析，但摘要未明确说明所使用的软件名称，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等），需进入全文复核确认。,无,无,无
2333,A novel approach to craniofacial analysis using automated 3D landmarking of the skull,Automatic dense 3D surface registration is a powerful technique for comprehensive 3D shape analysis ,2026-09-10 20:35:52,deepseek-flash,adff6a1f-6b02-4402-8bb6-3311b23fcdc8,1.94,include,该研究属于口腔颌面/颅面医学领域，明确使用了非牙科专用3D软件MeshMonk进行颅面骨骼的自动3D标志点定位与形态分析，符合纳入标准。,MeshMonk框架——用于颅面骨掩模与个体网格的非刚性配准及自动3D标志点定位,口腔颌面放射学/颅面形态学（基于CBCT/CT影像）,颅面骨骼的自动3D形态表型分析、标志点定位与形态变异量化
2334,"Impact of framework material, cantilever design, and wing configuration on stress distribution in patient specific additively manufactured subperiosteal jaw implants: a 3D finite element analysis","Statement of problemRecent advancements in digital technology have revolutionized implant dentistry,",2026-09-10 20:35:52,deepseek-flash,1268c77c-6487-45d5-9df3-ef60dcf19030,1.57,unsure,该研究属于口腔种植领域的原创研究，使用三维有限元分析，但摘要未明确说明所使用的软件是否为非牙科专用3D软件（如ANSYS、ABAQUS等），信息不足，需全文复核确认。,无,无,无
2339,Biomechanical analysis of All-on-4 implant supported framework using different materials across various clinical practice,"BackgroundWith the global aging trend, the number of edentulous individuals is steadily increasing. ",2026-09-10 20:35:53,deepseek-flash,d574f418-fa3b-455c-bec7-2fadac9929ae,1.03,unsure,该文献属于口腔种植领域的三维有限元分析研究，但摘要未明确说明所使用的软件名称，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等），需进入全文复核确认。,无,无,无
2336,A customised 3D U-Net model for bifid mandibular canal segmentation and detection on CBCT: a diagnostic accuracy study,Background: Bifid mandibular canals (BMCs) represent a clinically significant anatomical variation t,2026-09-10 20:35:53,deepseek-flash,1228cd5f-4ef8-4ac2-8360-b069dbab0e2a,1.56,include,该研究属于口腔颌面放射学领域，使用自定义3D U-Net深度学习模型（基于MONAI框架）对CBCT进行分割与检测，属于非牙科专用3D软件/工具，文献类型为原创诊断准确性研究，符合纳入标准。,自定义3D U-Net模型（通过MONAI框架实现），用于CBCT体积中双叉下颌管的自动分割与检测,口腔颌面放射学,CBCT影像中双叉下颌管的自动分割与检测，辅助识别解剖变异以降低下牙槽神经损伤风险
2341,"Effect of implant number, attachment type, and framework material on stress distribution in mandibular overdentures: a finite element analysis","Background Using finite element analysis, we evaluated the effects of implant number, attachment typ",2026-09-10 20:35:53,deepseek-flash,2bf1a200-7001-459a-a5cd-5025db1abb2a,1.01,unsure,该文献属于口腔医学（种植/修复）领域的原创研究，但摘要仅提及使用有限元分析（FEA），未明确说明所使用的具体软件是否为非牙科专用3D软件（如ANSYS、ABAQUS等），信息不足无法判断。,无,无,无
2337,A personalized automated system of 3D facial soft tissue landmarks annotation based on deep learning and computer vision,ObjectiveThis study aims to develop a personalized automated system for annotating three-dimensional,2026-09-10 20:35:53,deepseek-flash,80cfd36c-aa73-4350-8d9b-fdcf10b3b0fa,1.92,unsure,该研究属于口腔正畸领域，涉及3D面部软组织标志点标注与3D面部非线性配准，但摘要未明确说明所使用的具体软件是否为非牙科专用3D软件，信息不足，需全文复核确认。,无,无,无
2338,A Case Report of Zygomatic Fracture Reconstruction: Evaluation with Orbital Measurements and Models Registration,The repair and reconstruction of defects in the craniomaxillofacial region can be particularly chall,2026-09-10 20:35:53,deepseek-flash,2bf0d676-875e-4786-bfb8-194fadcacda2,1.84,include,该文献为口腔颌面外科领域的病例报告，明确使用了非牙科专用3D软件（Mimics、3-Matic、Netfabb）进行虚拟手术规划、模型配准与重建评估，符合纳入标准。,Mimics（颅骨三维建模）、3-Matic（眼眶分离与重建评估）、Netfabb（术前术后数值模型虚拟配准）,口腔颌面外科（颧骨骨折重建）,虚拟手术规划、定制钛植入物设计与3D打印、术后重建效果定量评估
2340,Biomechanical behavior of implant retained prostheses in the posterior maxilla using different materials: a finite element study,Background The aim of this study is to evaluate the biomechanical behavior of the mesial and distal ,2026-09-10 20:35:53,deepseek-flash,375ad780-6f36-4864-a8fb-9ca688e5caf0,1.43,include,该研究属于口腔种植修复领域，明确使用了非牙科专用3D软件Mimics Innovation Suite进行三维建模，并采用有限元分析，符合纳入标准。,Mimics Innovation Suite (Mimics 14.0 / 3-matic 7.01; Materialise) —— 用于基于CBCT图像进行三维有限元模型构建,口腔种植修复（上颌后牙区种植支持式修复体）,不同修复材料及种植体配置下种植支持式修复体的生物力学行为有限元分析
2342,Biomechanical evaluation of prosthetic framework materials in subperiosteal implants: a finite element analysis,BackgroundThis finite element analysis was performed to evaluate the stress distribution and biomech,2026-09-10 20:35:54,deepseek-flash,ba5e26e8-4392-4c26-ab48-ecd066d64b62,1.36,unsure,该研究属于口腔种植（骨膜下种植体）领域的有限元分析，主题符合口腔医学范畴，但摘要未明确说明所使用的3D建模/有限元软件名称，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等），故需进入全文复核。,无,无,无
2344,Automatic prediction of depth of invasion in oral tongue squamous cell carcinoma using a multimodal regression network fusing prior text and anatomical knowledge,Oral tongue squamous cell carcinoma (OTSCC) is one of the most common malignant tumors in oral cance,2026-09-10 20:35:54,deepseek-flash,10526f76-8705-4b69-adeb-61197092162c,1.06,unsure,该文献属于口腔医学（口腔舌鳞状细胞癌）范畴，且涉及3D MRI数据处理与建模，但摘要仅提及3D nnUNet（医学影像分割工具），未明确说明是否使用了非牙科专用3D软件，信息不足，需全文复核。,无,无,无
2343,Evaluation of mandibular symmetry and morphology in adult patients with unilateral posterior crossbite: a CBCT study using a surface-to-surface matching technique,Objectives: To investigate mandibular morphology in adults affected by posterior unilateral crossbit,2026-09-10 20:35:54,deepseek-flash,994a365b-996d-4fa5-814e-a274c94a9c15,1.28,include,该研究属于口腔正畸/颌面影像领域，摘要明确提及使用逆向工程软件进行三维表面匹配分析，符合非牙科专用3D软件的纳入标准，且为原创研究。,逆向工程软件（reverse engineering software，如Geomagic等），用于下颌骨3D模型的表面点对点匹配与偏差分析,口腔正畸学/颌面放射学,评估单侧后牙反𬌗成年患者的下颌骨对称性与形态，通过表面匹配技术进行三维偏差分析
2345,A Reproducible 3D Classification of Orbital Morphology Derived from CBCT and FBCT Segmentation,Background: Accurate reconstruction of the orbit after trauma or oncological resection requires reli,2026-09-10 20:35:54,deepseek-flash,6caa58e4-3d21-4ea6-a5cc-2792c4e5b6b8,1.17,unsure,该研究属于口腔颌面外科（眶部形态重建）范畴，使用CBCT/FBCT三维模型进行形态学分析，但摘要未明确说明使用了何种3D软件，无法判断是否使用了非牙科专用3D软件。,无,无,无
2347,Digital (R)Evolution: Open-Source Softwares for Orthodontics,"Among the innovations that have changed modern orthodontics, the introduction of new digital technol",2026-09-10 20:35:54,deepseek-flash,fa22f70b-9ba3-4806-a542-73707267e801,1.04,include,该文献属于口腔正畸领域，明确提及使用非牙科专用3D软件（MeshMixer、Blender）进行3D模型分析和正畸装置制作，符合纳入标准。,MeshMixer、Blender（用于3D模型分析和正畸装置创建）；Blue Sky Plan、ViewBox（亦被讨论）,口腔正畸学,3D模型分析及正畸装置的设计与制作
2349,Initial implementation of surgical guide design utilizing digital medicine for lateral orbital decompression surgery,"This study aimed to assess the feasibility of utilizing a surgical guide, designed through digital m",2026-09-10 20:35:54,deepseek-flash,95a5912a-3b6a-4f44-95b1-796586b1b62e,1.16,exclude,该研究属于眼科（甲状腺相关眼病/眶减压手术）范畴，而非口腔医学任何学科，明确不符合PCC框架中的Population/Context标准。,无,无,无
2346,Nose approximation among South African groups from cone-beam computed tomography (CBCT) using a new computer-assisted method based on automatic landmarking,"Considering the high demand for the identification of unknown remains in South Africa, a need exists",2026-09-10 20:35:54,deepseek-flash,c84cae2a-ff9b-4786-833f-2b5404e47b7a,1.58,include,该研究属于法医口腔/口腔颌面影像领域，使用CBCT数据进行鼻部软组织形态预测，明确使用了非牙科专用3D软件MeVisLab进行3D解剖结构的自动提取与标志点标定，符合纳入标准。,MeVisLab v.2.7.1——用于基于自动密集标志点标定程序的3D硬组织和软组织解剖结构的获取与提取,法医口腔/口腔颌面放射学,基于CBCT的鼻部软组织形态预测（面部近似/法医身份识别）
2348,Fully automated 3D segmentation of periapical lesions on CBCT images using nnU-Net v2,"Aim to evaluate the performance of an nnU-Net v2-based architecture for the voxel-level detection, l",2026-09-10 20:35:55,deepseek-flash,221b338a-1535-44f9-803b-490cc6e6b9db,1.5,include,该研究属于口腔医学（牙体牙髓/放射）范畴，使用nnU-Net v2这一非牙科专用3D深度学习软件对CBCT图像上的根尖周病变进行3D分割，符合纳入标准。,nnU-Net v2——用于CBCT图像上根尖周病变的体素级检测与3D分割,牙体牙髓病学/口腔颌面放射学,根尖周病变的自动检测与三维分割
2351,Mandibular stability and condylar changes following orthognathic surgery in mandibular hypoplasia patients associated with preoperative condylar resorption,Objectives To evaluate postoperative mandibular stability and condylar changes in patients with mand,2026-09-10 20:35:55,deepseek-flash,fd0447a0-e94f-4592-8e5a-9034d0aa0d84,1.11,unsure,该研究属于口腔颌面外科领域，涉及3D头影测量及髁突三维分析，符合人群与文献类型要求，但摘要未明确说明所使用的3D软件是否为非牙科专用软件，无法据此排除或确认。,无,无,无
2352,Interpretable two-stage deep learning for pediatric obstructive sleep apnea diagnosis using lateral cephalograms,Objective Obstructive sleep apnea-hypopnea syndrome (OSAHS) is a prevalent sleep-breathing disorder ,2026-09-10 20:35:55,deepseek-flash,11b34824-33cf-433b-a1e0-4e29a955d430,1.18,unsure,该研究属于口腔医学（正畸/放射）范畴，使用侧位头影测量片进行儿童OSAHS诊断，涉及深度学习图像分割与分类，但摘要未明确说明是否使用了非牙科专用3D软件（如3D Slicer、Mimics等），信息不足无法判断。,无,无,无
2350,Enhancing skeletal stability and Class III correction through active orthodontist engagement in virtual surgical planning: A voxel-based 3-dimensional analysis,Introduction: Skeletal stability after bimaxillary surgical correction of Class III malocclusion was,2026-09-10 20:35:55,deepseek-flash,84e20c22-c7a5-4049-b123-5c72fa2bdf6a,1.32,include,该研究属于口腔颌面外科/正畸领域，摘要明确提及使用非牙科专用3D软件3D Slicer进行三维体素分析，符合纳入标准。,3D Slicer（用于锥形束CT定向、配准、骨分割、标志点识别及三维体素叠加分析）；Dolphin Imaging（用于虚拟手术规划，属牙科专用软件，但非唯一软件）,口腔颌面外科/正畸（Class III错颌畸形的双颌手术矫正）,虚拟手术规划与术后骨骼稳定性三维体素分析
2353,Three-dimensional finite element analysis of full-arch implant-supported dental restorations: complete vs. segmented frameworks,"Purpose Given the reported clinical advantages of segmented implant-supported mandibular frameworks,",2026-09-10 20:35:55,deepseek-flash,717e8bd8-37ca-4c7a-a5d9-41d540bbeade,1.27,unsure,该文献属于口腔种植领域的原创研究，但摘要仅提及三维有限元分析（FEA），未明确说明所使用的软件名称，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等），需进入全文复核。,无,无,无
2354,An open-source AI tool for predicting cephalometric measurements from clinical data and photographic images,Introduction Traditional orthodontic diagnostics rely significantly on lateral cephalometric radiogr,2026-09-10 20:35:55,deepseek-flash,75296093-c62b-40cd-a6df-89925a42aa3c,1.27,include,该研究属于口腔正畸领域，明确使用了非牙科专用3D软件MeshMixer处理口内扫描数据，且为原创研究论文，符合纳入标准。,MeshMixer（处理口内3D扫描数据）；WebCeph（从照片提取临床参数）,口腔正畸,利用临床数据和照片预测头影测量参数，减少辐射暴露
2357,Objective color calibration for manufacturing facial prostheses,Significance: Rehabilitation through facial prostheses' main goal is to aid individual's social rein,2026-09-10 20:35:56,deepseek-flash,033e2bf5-5e72-457c-a11f-14838d40d434,1.25,unsure,该文献涉及颌面赝复（口腔医学范畴），并提及使用了Thin-Plate Spline 3D算法进行颜色校准，但摘要未明确说明是否使用了非牙科专用3D软件（如Blender、3D Slicer等），信息不足以判断是否符合Concept标准。,无,无,无
2355,Digital workflow for fabricating a patient-specific detachable 3D-printing model for mesiodens extraction to enhance surgical planning and dental education,Background The purpose of this study was to introduce a unified single-platform workflow for fabrica,2026-09-10 20:35:56,deepseek-flash,575b5170-66d7-454d-93d0-51aa4d90e791,1.52,unsure,"该文献属于口腔医学（颌面外科/牙体牙髓）范畴，涉及3D建模与打印，但摘要仅提及""single planning platform""和""computer-aided design functions""，未明确说明所用软件是否为非牙科专用3D软件，信息不足无法判断。",无,无,无
2356,Modelling growth curves of the normal infant's mandible: 3D measurements using computed tomography,Objectives Data on normal mandibular development in the infant is lacking though essential to unders,2026-09-10 20:35:56,deepseek-flash,37759355-15ac-4c41-ae7b-b929f5a7fd24,1.55,unsure,"该研究属于口腔颌面领域（下颌骨生长发育测量），但摘要仅提及""3D voxel software""，未明确说明是否为非牙科专用3D软件，信息不足无法判断。",无,无,无
2362,Is Beauty a Matter of Volume Distribution? Proposal of a New Aesthetic Three-Dimensional Guide in Orthognathic Surgery,Background: Orthognathic surgery is a multidisciplinary surgery in which the aesthetic results have ,2026-09-10 20:35:56,deepseek-flash,975f29dd-ae12-4d73-b1d9-c33b305603b5,1.0,unsure,该文献属于口腔颌面外科（正颌外科）范畴，涉及面部三维体积分析，但摘要未明确说明使用了何种3D软件，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
2360,Process parameter optimization for removable partial denture frameworks manufactured by selective laser melting,"Statement of problem. Selective laser melting (SLM), an additive manufacturing technology, is expect",2026-09-10 20:35:56,deepseek-flash,ba6d51d3-4c37-4902-bdaa-167243bb2788,1.45,include,该研究属于口腔修复学领域，明确使用了非牙科专用3D软件Magics和Geomagic进行RPD支架的设计与精度分析，符合纳入标准。,Magics（用于RPD支架的打印方向与支撑结构设计）；Geomagic（用于3D扫描数据与原始STL设计的配准比对分析）,口腔修复学（可摘局部义齿）,选择性激光熔融（SLM）工艺参数优化及RPD支架的3D精度评估
2361,An open deep learning-based framework and model for tooth instance segmentation in dental CBCT,"ObjectivesCurrent dental CBCT segmentation tools often lack accuracy, accessibility, or comprehensiv",2026-09-10 20:35:56,deepseek-flash,0e4de28e-4d09-468b-8476-2a30b797a961,1.41,include,该研究属于口腔医学（牙科CBCT影像）范畴，明确使用了非牙科专用3D软件3D Slicer平台进行分割工具的集成与部署，文献类型为原创研究，符合纳入标准。,3D Slicer（非牙科专用医学影像软件），用于集成OralSeg模型并提供一键式牙齿实例分割的图形用户界面,口腔放射学/牙科CBCT影像分析,牙齿实例分割（tooth instance segmentation），辅助临床诊断、教学培训和研究
2359,Assessing the Effect of Interimplant Distance and Angle on Different Impression Techniques,We aimed to evaluate the trueness of digital and conventional impression techniques based on differe,2026-09-10 20:35:57,deepseek-flash,371cc28c-a8e5-4983-b9ec-4ef70a32e3cc,1.75,unsure,"该研究属于口腔种植学范畴，摘要提及使用""逆向工程软件""进行3D模型比较，但未明确该软件是否为非牙科专用3D软件（如Geomagic等），信息不足无法确定是否符合Concept标准。",无,无,无
2358,Three-dimensional assessment of condylar head position in CBCT scans before and after orthognathic surgery,BackgroundRecent advances in orthognathic surgery-particularly the adoption of virtual 3D planning a,2026-09-10 20:35:57,deepseek-flash,ffdbe606-479a-470c-915a-472d1e0f04a7,1.99,unsure,该文献属于口腔颌面外科（正颌手术）范畴，涉及3D虚拟规划与CBCT三维分析，但摘要未明确说明是否使用了非牙科专用3D软件（如Procrustes分析所用软件平台未提及），信息不足，需全文复核。,无,无,无
2363,Enhancing airway obstruction diagnosis with multimodal 3D shape analysis,"PurposeEnlarged adenoids that obstruct nasal breathing can cause significant health complications, i",2026-09-10 20:35:57,deepseek-flash,5830656e-437e-41c9-a1c3-d56ef9db16ac,1.08,unsure,该研究属于口腔颌面/气道领域，涉及CBCT三维气道形态分析，但摘要未明确说明使用了何种3D软件，无法判断是否使用了非牙科专用3D软件，故需全文复核。,无,无,无
2365,Multi-view deep fusion for forensic dental age estimation in tomographic imaging,"Accurate Dental Age Estimation (DAE) is fundamental for forensic identification, particularly regard",2026-09-10 20:35:57,deepseek-flash,79940ea3-7ef5-465a-9465-303db3c201f8,1.15,unsure,该文献属于口腔法医学范畴（牙龄估计），使用CBCT影像和深度学习，但摘要未明确提及是否使用非牙科专用3D软件（如3D Slicer、Mimics等），信息不足无法判断。,无,无,无
2366,Application of 3D tooth model for monitoring of implant space and inter-root distance without radiographs: a proof of concept study,Background Radiographs are integral in evaluating implant space and inter-root distance. The purpose,2026-09-10 20:35:57,deepseek-flash,0d222903-6546-4b36-a79a-466f80e827d7,0.92,unsure,"该文献属于口腔种植/正畸领域，涉及3D牙齿模型构建与CBCT图像分割，但摘要仅提及""software program""进行牙齿分割，未明确说明是否使用了非牙科专用3D软件，信息不足，需全文复核确认。",无,无,无
2368,3D distribution of dental plaque on occlusal surface using 2D-fluorescence-image to 3D-surface registration,The accumulation of dental plaque on a tooth surface plays a crucial role in developing dental carie,2026-09-10 20:35:58,deepseek-flash,6169473e-de4b-429e-999b-66340eac017b,1.1,unsure,该研究属于口腔医学（龋病/牙体牙髓）范畴，涉及2D荧光图像与3D咬合面模型的配准及3D数据处理，但摘要未明确说明所使用的3D软件是否为非牙科专用软件，无法据此判定是否符合Concept标准。,无,无,无
2367,Mixed reality combined with surgical navigation versus conventional navigation for resection of oral and maxillofacial tumors: a comparative study,Objective To evaluate the feasibility and effectiveness of mixed reality combined with surgical navi,2026-09-10 20:35:58,deepseek-flash,a71b1aea-ca97-433d-a3e4-3bae9fe77b1a,1.31,unsure,该文献属于口腔颌面外科领域，涉及术前虚拟手术规划、图像数据处理及术后CT重建模型的数字化分析，可能使用了非牙科专用3D软件（如医学影像处理或逆向工程软件），但摘要未明确提及具体软件名称，无法判断是否使用了非牙科专用3D软件。,无,无,无
2369,An automatic tooth reconstruction method based on multimodal data,A complete digital tooth model with both the dental crown and root is of great importance for comput,2026-09-10 20:35:58,deepseek-flash,aae09a0f-8cc9-4b56-ad05-59e67fce45e5,1.13,unsure,该文献属于口腔正畸领域的原创研究，涉及3D数据处理与建模，但摘要未明确提及所使用的具体软件名称，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
2364,Impacts of Thresholds of Gray Value for Cone-Beam Computed Tomography 3D Reconstruction on the Accuracy of Image Matching with Optical Scan,"In cone-beam computed tomography (CBCT), the minimum threshold of the gray value of segmentation is ",2026-09-10 20:35:58,deepseek-flash,b107f2c3-6b08-4830-b4e6-50e6b34cf64a,1.89,unsure,该研究属于口腔医学（CBCT三维重建与光学扫描配准），但摘要未明确说明使用了何种软件进行3D重建与配准，无法判断是否使用了非牙科专用3D软件，故需进入全文复核。,无,无,无
2372,Effect of specific retention biomaterials for ball attachment on the biomechanical response of single implant-supported overdenture: A finite element analysis,Purpose: The purpose of this finite element analysis (FEA) was to evaluate the effect of specific re,2026-09-10 20:35:58,deepseek-flash,52214c99-389e-44a1-a454-eb1ede65d235,1.09,unsure,该文献属于口腔种植领域的有限元分析研究，但摘要未明确说明所使用的3D建模或分析软件名称，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等），需进入全文复核。,无,无,无
2370,Patient-specific soft tissue reconstruction: an IDEAL stage I report of hemiglossectomy reconstruction and introduction of the PANSOFOS flap,The standard of care for head and neck reconstruction is microvascular free-tissue transfer. Various,2026-09-10 20:35:58,deepseek-flash,6c94c2e1-b98c-49c1-a2c4-e7bb13959d0b,1.62,include,该文献为口腔颌面外科（舌癌半舌切除后重建）的原创病例报告，明确使用了3D打印与软件进行患者特异性软组织重建规划，属于口腔医学范畴且符合文献类型与年份要求。,摘要提及使用3D打印机和软件（未具体命名）创建硅胶切除导板和皮瓣采集导板，用于患者特异性软组织重建规划；具体软件名称需全文复核确认。,口腔颌面外科（头颈部/口腔肿瘤术后软组织重建）,半舌切除术后舌软组织缺损的患者特异性3D规划与导板/模具设计
2371,Biomechanical Effects of Platform Diameter and Screw Length in an Abutment-Free Tissue-Level Implant System Compared with a Ti-Base Configuration: 3D Finite Element Analysis,This finite element analysis compared a tissue-level implant with an engaging Ti-base to abutment-fr,2026-09-10 20:35:58,deepseek-flash,870264a7-7f1b-432e-a6c1-43788c853d78,1.54,unsure,该文献属于口腔种植领域的有限元分析研究，主题符合纳入标准，但摘要未明确说明所使用的3D建模/分析软件是否为非牙科专用软件（如ANSYS、ABAQUS等），信息不足，需进入全文复核。,无,无,无
2373,Effect of print orientation of 3D-printed aligner templates on the volumetric accuracy of transferred composite attachments: an in vitro study,Objectives This study aimed to evaluate the effect of print orientation on the dimensional accuracy ,2026-09-10 20:35:59,deepseek-flash,8f338f6d-0194-48a0-9822-6a88a0808d9b,1.3,include,该研究属于口腔正畸领域，摘要明确提及使用非牙科专用3D软件Geomagic Control进行体积偏差分析，符合纳入标准。,Geomagic Control（v.2020.1.1，3D Systems）——用于叠加扫描数据并量化转移附件的体积偏差,口腔正畸,评估3D打印正畸矫治器模板的打印方向对复合附件转移体积精度的影响
2374,Automatic detection of symmetry plane for computer-aided surgical simulation in craniomaxillofacial surgery,Symmetry plane calculation is used in fracture reduction or reconstruction in the midface. Estimatin,2026-09-10 20:35:59,deepseek-flash,d7c43588-f83f-42e0-bc3b-f382ba16bb0d,1.22,unsure,"该文献属于颌面外科（口腔医学范畴），涉及3D点云数据处理与对称面计算，但摘要未明确说明所使用的软件是否为非牙科专用3D软件（仅提及""craniomaxillofacial software""），信息不足，需全文复核确认。",无,无,无
2375,Single-stage bone resection and cranioplastic reconstruction: comparison of a novel software-derived PEEK workflow with the standard reconstructive method,The combined resection of skull-infiltrating tumours and immediate cranioplastic reconstruction pred,2026-09-10 20:35:59,deepseek-flash,2d957aae-d604-4846-a0b3-410850a43721,1.16,exclude,该研究为颅骨（颅顶）肿瘤切除与颅骨成形重建的尸体研究，属于神经外科/颅颌面外科范畴，而非口腔医学（牙科）领域；且摘要未涉及口腔医学任何学科的临床实践或研究。,无,无,无
2376,Computer-aided design and fabrication of statistically shaped nasal prostheses: A feasibility study,Statement of problem. A nasal prosthesis may compensate for a partial or complete defect of the nose,2026-09-10 20:35:59,deepseek-flash,958e8537-0601-495b-8c69-63d38d310c3e,1.28,include,该研究属于口腔颌面修复（颌面赝复）领域，使用统计形状建模算法和Scalismo Lab软件进行鼻假体设计，Scalismo Lab为非牙科专用3D软件，符合纳入标准。,Scalismo Lab（统计形状建模软件，用于生成和数字化修改鼻假体模型）,颌面修复（颌面赝复）,鼻假体的计算机辅助设计与3D打印制造
