序号,文献标题,摘要（前100字符）,处理时间,model_returned,response_id,latency_s,分类结果,分类理由,软件使用情况,应用领域,应用场景
1813,Leveraging solid solubility and miscibility of etoricoxib in Soluplus® towards manufacturing of 3D printed etoricoxib tablets by additive manufacturing,"This research focuses on exploring the solid solubility and miscibility of Etoricoxib, a poorly wate",2026-09-10 20:41:03,deepseek-flash,8c6b7eee-1a53-43ff-bcde-e26f08b389ab,1.18,exclude,该文献研究的是3D打印药物片剂（依托考昔片）的药物制剂学内容，与口腔医学无关，明确不属于本综述的口腔医学范畴。,无,无,无
1815,Differentiation of benign and malignant oral lesions through surface texture analysis and SVM modeling,Objectives To evaluate the diagnostic potential of surface texture features extracted from clinical ,2026-09-10 20:41:03,deepseek-flash,f4eb6624-f7e3-49dc-8f6c-8cb1517c0f4f,1.25,unsure,该研究属于口腔医学（口腔黏膜病变诊断）范畴，但摘要仅提及将图像转换为3D表面图并提取纹理特征，未明确说明使用了何种软件，无法判断是否使用了非牙科专用3D软件，故需进入全文复核。,无,无,无
1817,Clinical application of an intraoral scanner and CAD/CAM system for a Kennedy class I partially edentulous patient,"Traditionally, removable partial dentures (RPDs) have been made by using an elastic impression mater",2026-09-10 20:41:03,deepseek-flash,4deebe1a-4c1d-4b3d-9615-4d31ab86e32b,1.11,unsure,该文献属于口腔修复领域，涉及数字化制作可摘局部义齿，但摘要仅提及口内扫描仪（IOS）和增材制造系统（AM），未明确说明使用了何种CAD/CAM软件，无法判断是否使用了非牙科专用3D软件。,无,无,无
1816,Passive fit and time efficiency for prefabricated versus conventionally constructed cobalt chromium CAD\textbackslashCAM 3-unit implant supported frameworks in free end saddle models: a pilot invitro study,BackgroundThe passive fit of 3-unit implant supported prefabricated metal screw-retained prosthesis ,2026-09-10 20:41:03,deepseek-flash,11fe3f48-af42-4650-b2fe-3c589dc0673c,1.26,unsure,"该文献属于口腔种植修复领域，涉及CAD/CAM框架的构建，但摘要仅提及""3D planning software""和CAD/CAM，未明确说明是否使用了非牙科专用3D软件（如Mimics、3D Slicer、Geomagic等），信息不足以判断是否符合Concept标准。",无,无,无
1819,Clinical Performance of Partial and Full-Coverage Fixed Dental Restorations Fabricated from Hybrid Polymer and Ceramic CAD/CAM Materials: A Systematic Review and Meta-Analysis,The aim of this systematic review and meta-analysis was to evaluate the clinical performance of toot,2026-09-10 20:41:03,deepseek-flash,0052d3c9-0c41-49af-aacb-73c1cee839c3,1.03,exclude,该文献标题明确为系统综述与Meta分析（Systematic Review and Meta-Analysis），属于非原创研究类型，直接命中排除标准。,无,无,无
1812,Dental implant-abutment fracture resistance and wear induced by single-unit screw-retained CAD components fabricated by four CAM methods after mechanical cycling,Statement of problem. Computer-aided design and computer-aided manufacturing (CAD-CAM) methodologies,2026-09-10 20:41:03,deepseek-flash,f4136ac3-97c4-47cd-87c9-08c32f9d1c97,2.17,unsure,"该研究属于口腔种植领域，涉及CAD-CAM制作种植体基台，但摘要仅提及""CAD software program""和""software program""分析图像，未明确说明是否为非牙科专用3D软件（如通用型或医学影像软件），无法据此排除或确认符合Concept标准。",无,无,无
1818,A deep learning framework for automated dental segmentation and diagnostic report generation from cone-beam computed tomography,BackgroundTo develop a deep learning-based model that is capable of automatically segmenting teeth i,2026-09-10 20:41:04,deepseek-flash,9b0c6037-6f0c-498e-ba37-518147968529,1.51,unsure,该文献属于口腔医学（CBCT牙齿分割与诊断）范畴，但摘要仅提及深度学习模型（3D TransUNet、nnU-Netv2、3D DenseNet169），未明确说明是否使用了非牙科专用3D软件，信息不足，需全文复核。,无,无,无
1820,Multi-Material 3D Printing of a Customized Sports Mouth Guard: Proof-of-Concept Clinical Case,"A multilayer mouth guard is known to have the best protective performance. However, its manufacturin",2026-09-10 20:41:04,deepseek-flash,9b0ac0b1-b17b-4bce-ac83-328f3421e996,1.23,unsure,"该文献属于口腔医学（运动护齿）范畴，为临床病例报告，年份符合；摘要提及使用""free-form CAD software""进行虚拟设计，但未明确该软件是否为非牙科专用3D软件，信息不足，无法明确判断。",无,无,无
1821,Exploring palatal and dental shape variation with 3D shape analysis and geometric deep learning,"Objectives Palatal shape contains a lot of information that is of clinical interest. Moreover, palat",2026-09-10 20:41:04,deepseek-flash,6fefc8a9-de47-4078-8102-59f9254f5e71,1.24,unsure,该研究属于口腔正畸领域的腭部形态3D分析，但摘要未明确说明所使用的3D软件是否为非牙科专用软件（如仅提及PCA、autoencoder等算法），信息不足，无法明确判断。,无,无,无
1823,A resource sharing approach for PSS-enabled additive manufacturing platform,Distributed additive manufacturing (AM) has emerged as an innovative service-oriented paradigm for d,2026-09-10 20:41:04,deepseek-flash,3c511354-5d69-4db4-8dda-a6ded15791be,1.13,exclude,该文献为工程/制造领域的资源调度与深度强化学习研究，虽提及为牙科诊所提供3D打印服务，但研究本身不涉及口腔医学临床实践或研究，且未涉及任何3D数据处理、分析或建模。,无,无,无
1824,A Rapid Advancing Image Segmentation Approach in Dental to Predict Cryst,"A teeth X-rays image exhibits low intensity & irregular illumination, resulting in loss of solid dis",2026-09-10 20:41:04,deepseek-flash,3b608489-7c87-46aa-a8f3-ee4f2661d6bb,1.13,unsure,该文献属于口腔医学（牙科X线图像分割与分类）范畴，但摘要未明确提及是否使用非牙科专用3D软件，信息不足，无法判断是否符合Concept标准。,无,无,无
1822,Creating a 3D diagnostic cast with realistic tooth shade and translucency using an open source nondental CAD software program: A dental technique,This article describes a digital technique for acquiring a 3-dimensional (3D) diagnostic cast with a,2026-09-10 20:41:04,deepseek-flash,fb37cddf-6fb5-415b-b5c2-f56327853dc3,1.39,include,该文献为牙科技术类原创论文，明确使用开源非牙科CAD软件创建3D诊断模型，属于口腔修复学范畴，符合纳入标准。,开源非牙科CAD软件（具体名称未在摘要中给出），用于创建具有真实牙齿色泽和半透明效果的3D诊断模型,口腔修复学（修复牙科）,制作3D诊断模型（diagnostic cast），用于传输至牙科实验室制作最终修复体
1828,Precise Quantification of Angiogenesis in 3D Biomaterials Using in Vitro CAM Models: Enhancing 3Rs in Research and Minimizing in Vivo Dependency,The efficacy of tissue engineering applications depends on selecting a scaffold with angiogenic prop,2026-09-10 20:41:04,deepseek-flash,1f00592e-44a6-40fa-954c-cfc16668fefc,0.68,exclude,该文献研究的是生物材料（弹性蛋白-纤维蛋白支架）中的血管生成，属于组织工程领域，与口腔医学无关，且未涉及任何口腔临床实践或研究。,无,无,无
1825,Esthetic rehabilitation for a Kennedy Class IV patient using detachable 3D printing diagnostic denture and removable partial denture with polyetheretherketone framework,"For patients with high aesthetic expectation, using removable partial dentures (RPDs) to restore the",2026-09-10 20:41:04,deepseek-flash,fbaaecb1-8532-4174-8145-0611c8dc9681,1.23,unsure,该文献属于口腔修复（可摘局部义齿）病例报告，涉及数字化流程和3D打印，但摘要未明确说明使用了何种3D软件，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
1826,Morphological comparison between artificial intelligence-driven and manual CAD design in single tooth restoration: a preliminary study,Objective The integration of artificial intelligence (AI) into CAD/CAM workflows has revolutionized ,2026-09-10 20:41:05,deepseek-flash,37966e71-9e63-4d17-88c5-78d961f9369e,1.38,exclude,该研究仅使用了牙科专用软件（3Shape Automate 和 3Shape Dental System），未涉及任何非牙科专用3D软件，不符合Concept纳入标准。,无,无,无
1827,Randomized Clinical Trial of the Accuracy of Patient-Specific Implants versus CAD/CAM Splints in Orthognathic Surgery,Background: The maxilla position is essential for the aesthetic and functional outcomes of orthognat,2026-09-10 20:41:05,deepseek-flash,fd27adca-c997-481a-bac5-73dea18678fd,1.33,unsure,该文献属于口腔颌面外科领域，涉及CAD/CAM技术，但摘要未明确说明是否使用了非牙科专用3D软件（如Mimics、3D Slicer等）进行虚拟规划或数据处理，信息不足，无法明确判断。,无,无,无
1829,Automatic segmentation of the carotid artery and internal jugular vein from 2D ultrasound images for 3D vascular reconstruction,"Purpose In the context of analyzing neck vascular morphology, this work formulates and compares Mask",2026-09-10 20:41:05,deepseek-flash,2d8ece05-8e6d-4e50-a747-b9c03897e186,1.01,exclude,该文献研究颈部血管（颈动脉和颈内静脉）的超声分割与3D重建，属于纯血管/影像工程领域，与口腔医学无明确关联。,无,无,无
1831,Validation of a novel tool for automated tooth modelling by fusion of CBCT-derived roots with the respective IOS-derived crowns,Objectives: To validate a novel artificial intelligence (AI)-based tool for automated tooth modellin,2026-09-10 20:41:05,deepseek-flash,21e2a36f-e184-44d5-9373-b2f66f902c81,1.03,unsure,该文献属于口腔医学范畴（CBCT与IOS融合建模），但摘要未明确提及是否使用了非牙科专用3D软件，无法据此排除其可能性，需进入全文复核。,无,无,无
1830,The Impact of Open versus Closed Computer-Aided Design/Computer-Aided Manufacturing Systems on the Marginal Gap of Zirconia-Reinforced Lithium Silicate Single Crowns Evaluated by Scanning Electron Microscopy: A Comparative In Vitro Study,This study aimed to compare the impact of CAD/CAM closed systems and open systems on the marginal ga,2026-09-10 20:41:05,deepseek-flash,1b0242c7-356a-402b-a00b-3c8d0c088943,1.07,exclude,该研究明确仅使用了牙科专用CAD软件（CEREC和EXOCAD），未使用任何非牙科专用3D软件，不符合Concept纳入标准。,无,无,无
1834,Maximizing the Virtual Surgical Planning Session for Orthognathic Surgery,Virtual surgical planning (VSP) and computer-aided design/computer-aided manufacturing have become e,2026-09-10 20:41:05,deepseek-flash,9b3b5caf-ac13-48ae-9253-fa01def54aa4,0.94,unsure,该文献属于口腔颌面外科（正颌手术）范畴，涉及3D软件用于虚拟手术规划，但摘要未明确说明使用的是非牙科专用3D软件还是牙科专用软件，信息不足，无法明确判断。,无,无,无
1832,Mechanical Properties and Biocompatibility of 3D Printing Acrylic Material with Bioactive Components,The aim of this study was to create a 3D printing material with bioactive properties that potentiall,2026-09-10 20:41:05,deepseek-flash,825e0890-4ec4-4f66-b428-9f037872a3af,1.11,unsure,"该研究属于口腔正畸领域，涉及3D打印材料，但摘要未明确说明使用了何种3D软件（可能仅涉及3D打印机硬件而非3D数据处理软件），无法判断是否符合""使用非牙科专用3D软件""这一核心标准。",无,无,无
1833,Realization of a Dental Framework by 3D Printing in Material Cobalt-Chromium with Superior Precision and Fitting Accuracy,We report on the generation of a cobalt-chromium dental framework with superior precision and fittin,2026-09-10 20:41:05,deepseek-flash,7feac0cb-37bb-439d-b9f9-7625253b8ae2,0.98,unsure,该文献属于口腔医学范畴（牙科框架、种植覆盖义齿），但摘要未明确提及使用了何种3D软件，无法判断是否使用了非牙科专用3D软件，故需进入全文复核。,无,无,无
1835,Does cad software affect the marginal and internal fit of milled full ceramic crowns?,"Although the effects of different intraoral scanners, model scanners, and CAM units on the marginal ",2026-09-10 20:41:06,deepseek-flash,5cc0f034-cbf0-4d7c-b0fa-f8acf62763b1,1.08,exclude,该研究明确仅使用了三种牙科专用CAD系统（CEREC、KaVo、Planmeca）进行全瓷冠设计，未使用任何非牙科专用3D软件，不符合Concept纳入标准。,无,无,无
1839,Automated 3D printing of pediatric furosemide tablets: A personalized medicine approach using semi-solid extrusion and NIR monitoring,"This study presents the development of personalized, immediate-release furosemide tablets for pediat",2026-09-10 20:41:06,deepseek-flash,42a31dca-8fa0-4655-a565-19f341ac1d09,0.76,exclude,该文献研究的是儿科药物（呋塞米片剂）的3D打印制备，属于药学/制药领域，与口腔医学无关。,无,无,无
1837,Optimizing resin shrinkage in additive manufacturing through supervised pathways: Leveraging machine learning in dentistry,"This work aims to tackle the issue of poor dimensional stability in 3D printed resin dental devices,",2026-09-10 20:41:06,deepseek-flash,9a9b7bcf-515f-470f-9d23-547ed42b4b3f,1.12,unsure,该文献属于口腔医学范畴（3D打印树脂牙科器械），但摘要未明确提及使用了任何非牙科专用3D软件，也未明确排除其可能性，信息不足无法判断。,无,无,无
1840,3D Printing of chewable oral tablets using drug nanosuspension inks: an experimental and machine learning study,"3D printing enables precise control over tablet design and drug release, but challenges remain in op",2026-09-10 20:41:06,deepseek-flash,971d6380-b2a5-466b-bfd7-bd1f551a8b73,0.79,exclude,该文献研究的是口服咀嚼片（oral tablets）的3D打印，属于制药领域，与口腔医学临床实践或研究无关。,无,无,无
1841,Teeth Segmentation in Panoramic Dental X-ray Using Mask Regional Convolutional Neural Network,Featured Application Convolutional Neural Network (CNN) models are capable of learning complex patte,2026-09-10 20:41:06,deepseek-flash,63379fd3-6385-4d16-95d8-8b77573b2d21,0.94,unsure,"该文献属于口腔医学（牙科放射/影像）范畴，涉及3D数据处理（牙齿分割），但摘要未明确提及是否使用了非牙科专用3D软件（如仅提及Mask-RCNN深度学习框架），无法判断是否符合""非牙科专用3D软件""这一核心纳入标准。",无,无,无
1838,3D modelling and x-ray depth analysis map of the pulp with computer software via digital periapical radiography and cone beam computed tomography,ObjectivePeriapical radiographs (PAR) offer information about the pulp and periodontal health of tee,2026-09-10 20:41:07,deepseek-flash,5da2fa26-9c61-487f-9ea9-476c9802e1fe,1.5,unsure,该研究属于口腔医学（牙体牙髓/放射）范畴，涉及3D建模与影像深度分析，但摘要未明确说明所用软件是否为非牙科专用3D软件（仅提及自研软件XPAR），信息不足，无法明确判断。,无,无,无
1842,Combination of Digital and Conventional Workflows in the CAD/CAM-Fabrication of an Implant-Supported Overdenture,Completely digital workflows for the fabrication of implant-supported removable restorations are not,2026-09-10 20:41:07,deepseek-flash,fa320541-dfed-4694-9a7b-c61826177872,1.4,unsure,该文献为口腔种植修复领域的病例报告，涉及CAD/CAM数字化工作流程，但摘要未明确说明所使用的具体3D软件名称，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
1844,Validity of a patient-specific percutaneous nephrolithotomy (PCNL) simulated surgical rehearsal platform: impact on patient and surgical outcomes,Introduction Simulators provide a safe method for improving surgical skills without the associated p,2026-09-10 20:41:07,deepseek-flash,93df7886-f3fa-4a81-aa3f-76a4d6cb0ee5,1.01,exclude,该文献研究的是经皮肾镜取石术（PCNL）的模拟手术演练平台，属于泌尿外科/肾脏领域，与口腔医学无关。,无,无,无
1843,Optimizing Orthognathic Surgery: Leveraging the Average Skull as a Dynamic Template for Surgical Simulation and Planning in 30 Patient Cases,"Virtual planning has revolutionized orthognathic surgery (OGS), marking a significant advancement in",2026-09-10 20:41:07,deepseek-flash,531d2bbb-07ae-4bc8-a46c-e6b3786e471d,1.17,unsure,该文献属于口腔颌面外科（正颌手术）范畴，涉及3D虚拟手术规划，但摘要未明确说明所使用的3D软件是否为非牙科专用软件（如是否使用通用3D软件或医学影像软件），信息不足，无法明确判断。,无,无,无
1836,Novel 3D segmentation for reliable volumetric assessment of the nasal airway: a CBCT study,Objective: Nasal airway obstruction affects up to one-third of Americans and is one of the most comm,2026-09-10 20:41:07,deepseek-flash,a2e1e27c-d83e-4a44-8246-625c0b1ca7b7,2.1,include,该研究属于口腔医学（CBCT影像、正畸/牙体牙髓/修复治疗计划）范畴，明确使用了非牙科专用3D软件ITK-SNAP进行鼻气道分割与体积测量，文献类型为原创研究，符合纳入标准。,ITK-SNAP（通用医学影像3D分割软件）——用于CBCT鼻气道的三维分割与体积定量评估,口腔放射学/口腔颌面影像，涉及正畸、牙体牙髓、修复治疗计划中的气道评估,鼻气道三维分割、解剖边界标准化及体积测量，辅助诊断和治疗监测鼻气道阻塞及OSAS
1845,Tooth segmentation and gingival tissue deformation framework for 3D orthodontic treatment planning and evaluating,"In this study, we propose an integrated tooth segmentation and gingival tissue deformation simulatio",2026-09-10 20:41:07,deepseek-flash,7fdbbe5c-da77-4f7f-b596-d967abe65ed0,1.06,unsure,该文献属于口腔正畸领域，涉及3D牙齿分割与牙龈变形模拟，但摘要未提及具体使用的软件名称，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
1846,Comparison of the accuracy of bracket positioning between direct and digital indirect bonding techniques in the maxillary arch: a three-dimensional study,Background/objectives When the indirect bonding technique was developed in 1972 by Silverman and Coh,2026-09-10 20:41:07,deepseek-flash,14bfc598-3ab4-4f13-870b-a79764813c92,1.12,unsure,该研究属于口腔正畸领域，涉及数字化间接粘接技术，但摘要仅提及OrthoAnalyzer（牙科专用软件），未明确说明是否使用了非牙科专用3D软件进行数据处理或分析，信息不足无法判断。,无,无,无
1847,Biomechanical analysis of stress around the tilted implants with different cantilever lengths in all-on-4 concept,Background Many clinical studies have reported the high success rate of the All-on-4 concept. In the,2026-09-10 20:41:07,deepseek-flash,d2622d78-f348-4088-9649-26637d0d0e4e,1.22,include,该研究属于口腔种植领域，摘要明确提及使用Mimic和Geomagic Studio软件进行CAD建模，属于非牙科专用3D软件，文献类型为原创研究，符合纳入标准。,Mimic（医学影像处理软件，用于CT数据重建）、Geomagic Studio（逆向工程软件，用于模型构建）,口腔种植学（All-on-4种植方案）,建立无牙颌下颌骨All-on-4种植体光弹模型，进行不同倾斜角度和悬臂长度下的应力分布分析
1850,An enhanced CAD system based on machine Learning Algorithm for brain MRI classification,The development of Computer-Aided Design (CAD) and Computer-Aided Manufacturing (CAM) systems in the,2026-09-10 20:41:08,deepseek-flash,a85753ef-9bbf-4057-abcb-720161fb6912,0.97,exclude,该文献研究的是脑部MRI图像分类的CAD系统，与口腔医学无关，明确属于神经影像领域。,无,无,无
1849,Research on Panoramic Stitching Algorithm of Lateral Cranial Sequence Images in Dental Multifunctional Cone Beam Computed Tomography,"In the design of dental multifunctional Cone Beam Computed Tomography, the linear scanning strategy ",2026-09-10 20:41:08,deepseek-flash,309706aa-5fc4-407a-a210-18a70a48a827,1.16,unsure,该文献属于口腔医学影像领域（牙科锥形束CT），但摘要未明确提及是否使用了非牙科专用3D软件，无法据此排除其可能性，需进入全文复核。,无,无,无
1848,"AI-Assisted CBCT Data Management in Modern Dental Practice: Benefits, Limitations and Innovations","Within the next decade, artificial intelligence (AI) will fundamentally transform the workflow of mo",2026-09-10 20:41:08,deepseek-flash,e8e875d2-0a46-4b75-b11f-1ff73676a6ad,1.44,exclude,标题和摘要明确表明这是一篇综述（reviews the innovations、provides an overview、This paper highlights...），属于非原创研究类型，不符合纳入标准。,无,无,无
1854,Extrusion-based 3D printing of cross-scale porous bone scaffolds and their micro-topological structures for bone repair,Extrusion-based 3D printing has emerged as a pivotal technique for fabricating bone scaffolds; howev,2026-09-10 20:41:08,deepseek-flash,0d16e518-6337-4a6e-94e7-b19eb71fde1e,0.92,exclude,该文献标题与摘要明确表明是一篇综述（review），且主题为骨组织工程支架的3D打印，与口腔医学无明确关联。,无,无,无
1853,Patient-Specific SubperiostealTitanium Implant for Maxillary Reconstruction Following Oncologic Resection: A One-Year Follow-Up Case Report,Maxillary defects resulting from oncologic resection pose significant challenges for oral rehabilita,2026-09-10 20:41:08,deepseek-flash,f2d886a5-f28a-47ae-b6f4-ff4dcb0ff97f,1.08,unsure,该文献属于口腔颌面外科领域的病例报告，涉及虚拟手术规划（VSP）和CAD/CAM技术，但摘要未明确说明使用了何种具体3D软件，无法判断是否为非牙科专用软件，需进入全文复核。,无,无,无
1851,Fully Digital versus Conventional Workflows for Fabricating Posterior Three-Unit Implant-Supported Reconstructions: A Prospective Crossover Clinical Trial,This study assessed the clinical variables influencing the success of three-unit implant-supported f,2026-09-10 20:41:08,deepseek-flash,cb211c71-5b8e-4760-8ecb-985227a6a80b,1.31,unsure,该文献属于口腔种植修复领域的原创临床研究，符合人群与文献类型要求，但摘要未明确提及是否使用了非牙科专用3D软件（仅提及口内扫描仪、精度扫描仪及STL文件叠加分析），无法判断是否满足Concept标准，故判为unsure。,无,无,无
1852,Deep learning for automated mandibular canal segmentation in CBCT scans,Objective: This study aims to develop a framework for automated mandibular canal segmentation in con,2026-09-10 20:41:08,deepseek-flash,e254bb62-ebe8-44a4-871c-ba6980f6aca5,1.37,unsure,"该研究属于口腔医学（颌面外科/放射）范畴，涉及CBCT影像的3D分割处理，但摘要未明确说明使用了何种软件（可能涉及3D Slicer、ITK-SNAP等非牙科专用工具，也可能仅为自研代码），信息不足无法判断是否符合""非牙科专用3D软件""这一核心概念。",无,无,无
1855,Root canal treatment planning by automatic tooth and root canal segmentation in dental CBCT with deep multi-task feature learning,Accurate and automatic segmentation of individual tooth and root canal from cone-beam computed tomog,2026-09-10 20:41:09,deepseek-flash,e02e9bac-67bb-4a7f-a0a4-a108bed7e042,1.34,unsure,该文献属于口腔医学（牙体牙髓/放射）范畴，涉及CBCT图像中牙齿与根管的三维分割与建模，但摘要未明确说明是否使用了非牙科专用3D软件（仅提及自研神经网络DentalNet和PulpNet），无法据此排除或确认，需全文复核。,无,无,无
1859,Accelerometry-Enhanced Magnetic Sensor for Intra-Oral Continuous Jaw Motion Tracking,Currently available jaw motion tracking methods require large accessories mounted on a patient and a,2026-09-10 20:41:09,deepseek-flash,5721acaa-fa6a-422d-bc4b-8ecbbb329944,0.89,unsure,该文献属于口腔医学范畴（磨牙症、下颌运动追踪），涉及3D建模与定位算法，但摘要未明确提及使用了何种非牙科专用3D软件，无法判断是否符合Concept标准，需进入全文复核。,无,无,无
1858,"WEAR, FATIGUE, AND FRACTURE RESISTANCE OF DIFFERENT MONOLITHIC CAD/CAM ONLAYS AS ABUTMENTS FOR ACETAL RESIN OR COBALT-CHROMIUM REMOVABLE PARTIAL DENTURE FRAMEWORKS","Purpose: To assess wear, fatigue, and fracture resistance of different CAD/CAM onlays milled from mo",2026-09-10 20:41:09,deepseek-flash,13f423e0-02ea-43b1-bdea-c4305cdceb47,1.12,unsure,"该文献属于口腔修复领域，涉及CAD/CAM onlays与RPD框架的力学性能研究，但摘要仅提及""CAD/CAM""和""3D-image processing software""，未明确说明是否使用了非牙科专用3D软件，信息不足无法判断。",无,无,无
1860,"Digital Workflow in Maxillofacial Prosthodontics-An Update on Defect Data Acquisition, Editing and Design Using Open-Source and Commercial Available Software","Background: A maxillofacial prosthesis, an alternative to surgery for the rehabilitation of patients",2026-09-10 20:41:09,deepseek-flash,d1db34ce-a8b6-41ed-9e27-a44be0da60f5,0.97,exclude,"摘要明确表明这是一篇综述（""Our review aimed to...""），属于非原创研究类型，不符合纳入标准中的文献类型要求。",无,无,无
1861,The use of PEEK in digital prosthodontics: A narrative review,Background Advanced computer-aided design and computer-aided manufacturing (CAD-CAM) technology led ,2026-09-10 20:41:09,deepseek-flash,2567cb09-67f5-4aa1-8e2e-2fb396efde38,1.1,exclude,"标题明确标注为""narrative review""（叙述性综述），属于综述类文献，不符合纳入标准中""原创研究论文、技术说明、病例报告""的文献类型要求。",无,无,无
1857,Optimization of PETG 3D printing parameters for the design and development of biocompatible bone implants,The search for suitable manufacturing methods and the selection of biocompatible material with good ,2026-09-10 20:41:09,deepseek-flash,5ba49732-7a87-440b-833e-2d98688eb980,1.57,exclude,该研究聚焦于颅骨植入物的3D打印参数优化，属于颅颌面外科（非口腔医学）范畴，且未涉及口腔医学任何学科的临床实践或研究。,无,无,无
1862,Refined tooth and pulp segmentation using U-Net in CBCT image,Objectives: The aim of this study was extracting any single tooth from a CBCT scan and performing to,2026-09-10 20:41:10,deepseek-flash,5d22f197-c00c-4bec-8060-deb78ace9dc7,1.24,unsure,该文献属于口腔医学（牙体牙髓/影像）范畴，涉及CBCT图像的牙齿与牙髓分割及3D重建，但摘要未明确说明所使用的软件是否为非牙科专用3D软件（如3D Slicer、Mimics等），信息不足，无法明确判断。,无,无,无
1863,Biomechanical comparison of different framework materials in mandibular overdenture prosthesis supported with implants of different sizes: a finite element analysis,"BackgroundThe aim of this study is to evaluate the stresses on the supporting bone, implants, and fr",2026-09-10 20:41:10,deepseek-flash,ff67e075-a477-4ec0-89c2-873906cc4ae6,1.05,unsure,该文献属于口腔医学（种植修复）领域的原创研究，但摘要未明确说明所使用的有限元建模软件名称，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等），需进入全文复核确认。,无,无,无
1864,"Influence of exposure protocol, voxel size, and artifact removal algorithm on the trueness of segmentation utilizing an artificial-intelligence-based system","Purpose To evaluate the effects of exposure protocol, voxel sizes, and artifact removal algorithms o",2026-09-10 20:41:10,deepseek-flash,dddb715f-4a6b-4dde-9db6-faaec0e460b0,0.9,unsure,"该研究属于口腔颌面影像领域，涉及CBCT数据的分割与3D模型处理，但摘要仅提及使用""CAD program""进行偏差测量，未明确说明所用软件是否为非牙科专用3D软件，信息不足无法判断。",无,无,无
1856,Comparison between experimental digital image processing and numerical methods for stress analysis in dental implants with different restorative materials,The aim of this study is to evaluate the stressse transferred to peri-implant areas from single impl,2026-09-10 20:41:10,deepseek-flash,04b3caaa-0d1f-4bbe-93ef-6fa7ac48e6db,2.17,include,该研究属于口腔种植学范畴，明确使用了3D有限元方法（FEM）进行应力分析，FEM通常依赖非牙科专用3D软件（如ANSYS、ABAQUS等）进行建模与分析，符合纳入标准。,3D Finite Element Method (FEM) 软件（具体名称未在摘要中说明，但FEM建模属于非牙科专用3D软件应用）,口腔种植学（种植体应力分析）,评估不同修复材料对种植体周围骨组织的应力分布，结合数字光弹性和数字图像相关技术进行验证
1866,Volumetric measurement of manually drawn segmentations in cone beam computed tomography images of newly formed bone after sinus floor augmentation with bovine-derived bone substitutes,Introduction: Precise volumetric measurement of newly formed bone after maxillary sinus floor augmen,2026-09-10 20:41:10,deepseek-flash,95eb2b3d-03b7-4939-a888-38d09e3091b4,0.99,unsure,该文献属于口腔医学（上颌窦底提升、种植）范畴，为原创研究，但摘要未明确提及使用了何种3D软件，无法判断是否使用了非牙科专用3D软件，故需进入全文复核。,无,无,无
1867,Effect of acidic saliva on monomer leaching and surface roughness of 3D-printed and milled denture-base materials,Subject: The study evaluated the effect of different acidic salivary pH values on monomer leaching a,2026-09-10 20:41:10,deepseek-flash,8f136e83-ce4c-4442-9a18-5dedfbfc2f73,1.0,unsure,该文献属于口腔修复学领域，涉及3D打印和CAD/CAM材料，但摘要未提及是否使用了非牙科专用3D软件（如仅涉及材料测试而非软件操作），信息不足以明确判断。,无,无,无
1868,Development and validation of a 3D anthropomorphic phantom for dental CBCT imaging research,BackgroundOptimization of dental cone beam computed tomography (CBCT) imaging is still in a prelimin,2026-09-10 20:41:11,deepseek-flash,acc40e33-34f1-4fc9-9741-c20c729e610e,1.3,unsure,该文献属于口腔CBCT影像研究领域，涉及3D体模的开发与验证，但摘要未明确提及是否使用了非牙科专用3D软件（如分割、建模或仿真软件），信息不足以判断是否符合Concept标准。,无,无,无
1865,Design of patient specific basal dental implant using Finite Element method and Artificial Neural Network technique,"The bone conditions of mandibular bone vary from patient to patient, and as a result, a patient-spec",2026-09-10 20:41:11,deepseek-flash,44fa0595-b6e8-4c82-bfd4-1abad1b6fe0e,1.75,include,该研究属于口腔种植领域，明确使用了有限元分析软件（非牙科专用3D软件）进行种植体建模与力学分析，符合纳入标准。,有限元分析软件（Finite Element Analysis software，用于种植体及下颌骨模型的力学分析）；图像处理软件（用于从CT数据构建3D下颌骨模型）,口腔种植学（种植体设计）,患者特异性基底种植体的设计与优化，通过有限元分析和人工神经网络技术评估骨微应变并优化种植体几何参数
1869,OrthoMatch-Net: Unsupervised registration of orthodontic dental point clouds via hierarchical attention feature modeling and bidirectional matching mechanism,Accurate 3D dental point cloud registration is a crucial task for monitoring therapeutic progress an,2026-09-10 20:41:11,deepseek-flash,706c17c3-8afe-4697-ac77-b9e3041465cb,1.29,unsure,该文献属于口腔正畸领域的原创研究，涉及牙科点云配准的3D数据处理，但摘要未明确提及所使用的具体软件是否为非牙科专用3D软件，信息不足，需全文复核确认。,无,无,无
1870,In vivo trueness of full-arch implant-supported CAD/CAM restorations and models based on conventional impressions,Objectives: To evaluate a method for in situ reference acquisition of implant positions in complete ,2026-09-10 20:41:11,deepseek-flash,e3301e64-82a3-48b6-8023-02d7d61a22ec,1.13,unsure,该文献属于口腔种植领域，涉及CAD/CAM修复体精度评估，但摘要未明确说明所使用的具体软件类型，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
